Path,Explanation,Inhibited
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'DUSP1', 'na', 'na', 'na'], Variable(186)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'MAPK1', 'MAPK1(T185)', 'unaffected', 'conflicting'], Variable(186)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], Variable(186)]",loop,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'DUSP3', 'na', 'na', 'na'], Variable(186)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'PTPRJ', 'PTPRJ(S1009)', 'unaffected', 'unknown'], Variable(186)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'PTPRE', 'na', 'na', 'na'], Variable(186)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'MAP2K3', 'na', 'na', 'na'], Variable(186)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'PTPRR', 'na', 'na', 'na'], Variable(186)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'PPM1B', 'na', 'na', 'na'], Variable(176)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'CDK20', 'na', 'na', 'na'], Variable(176)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], Variable(176)]",loop,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(T160)', 'up', 'conflicting'], ['CDK2(T160)', 'up', 'conflicting', 'CDK7', 'CDK7(S164)', 'unaffected', 'p_inc'], Variable(176)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'PTPRG', 'PTPRG(S995)', 'up', 'unknown'], ['PTPRG(S995)', 'up', 'unknown', 'na', 'na', 'na', 'na'], Variable(186)]",no_prior_knowledge,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], Variable(186)]",unexpectedFC,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(S226)', 'unaffected', 'p_inc'], Variable(196)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(T25)', 'unaffected', 'unknown'], Variable(196)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(T394)', 'unaffected', 'unknown'], Variable(196)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(S23)', 'unaffected', 'unknown'], Variable(196)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAP2K1', 'na', 'na', 'na'], Variable(196)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], Variable(206)]",loop,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], Variable(206)]",loop,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(S226)', 'unaffected', 'p_inc'], Variable(216)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(T25)', 'unaffected', 'unknown'], Variable(216)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(T394)', 'unaffected', 'unknown'], Variable(216)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(S23)', 'unaffected', 'unknown'], Variable(216)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAP2K1', 'na', 'na', 'na'], Variable(216)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], Variable(216)]",loop,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], Variable(216)]",loop,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], Variable(216)]",loop,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'DUSP4', 'na', 'na', 'na'], Variable(216)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK3', 'MAPK3(T202)', 'up', 'conflicting'], ['MAPK3(T202)', 'up', 'conflicting', 'DUSP1', 'na', 'na', 'na'], Variable(216)]",no_data,unlikely
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK1', 'MAPK1(T185)', 'unaffected', 'conflicting'], Variable(206)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(S226)', 'unaffected', 'p_inc'], Variable(216)]",unaffected,_1558
"[['AKT1(S473)', 'up', 'conflicting', 'PPP1CA', 'PPP1CA(T320)', 'up', 'conflicting'], ['PPP1CA(T320)', 'up', 'conflicting', 'CDK1', 'CDK1(T161)', 'up', 'p_inc'], ['CDK1(T161)', 'up', 'p_inc', 'CDK7', 'CDK7(T170)', 'up', 'p_inc'], ['CDK7(T170)', 'up', 'p_inc', 'CDK2', 'CDK2(Y15)', 'up', 'conflicting'], ['CDK2(Y15)', 'up', 'conflicting', 'CDC25A', 'CDC25A(S18)', 'down', 'p_inc'], ['CDC25A(S18)', 'down', 'p_inc', 'MAPK3', 'MAPK3(Y204)', 'up', 'conflicting'], ['MAPK3(Y204)', 'up', 'conflicting', 'MAPK3', 'MAPK3(T207)', 'up', 'p_inc'], ['MAPK3(T207)', 'up', 'p_inc', 'MAPK1', 'MAPK1(Y187)', 'up', 'conflicting'], ['MAPK1(Y187)', 'up', 'conflicting', 'MAP2K2', 'MAP2K2(T25)', 'unaffected', 'unknown'], Variable(216)]",unaffected,_1558
